,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
840,1,-3,-55,1,0,51.15318298
841,1,32,-15,0,0,51.15318298
842,0,10,-29,0,0,47.0787853
843,0,2,-52,0,0,47.0787853
844,0,12,-32,0,0,45.41828334
845,0,2,-48,0,0,45.41828334
846,0,26,-21,0,0,47.33142853
847,0,-17,43,3,4,47.33142853
848,0,36,-11,0,0,46.65594399
849,0,0,-56,3,0,46.65594399
850,0,-16,49,3,0,56.98078275
851,0,-3,-52,0,0,0
852,0,-5,-54,0,0,0
853,0,-7,-58,2,0,0
854,0,-15,-66,3,0,0
855,0,36,-15,0,0,0
856,0,1,-46,0,0,0
857,0,-2,-56,0,0,0
858,0,85,2,0,0,0
