,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
628,1,23,-28,4,0,0.0
629,1,15,-37,4,0,0.0
630,1,16,-35,3,0,0.0
631,1,20,-34,3,0,0.0
632,1,18,-35,4,0,0.0
633,1,16,-35,3,0,0.0
634,1,14,-39,0,0,0.0
635,1,14,-38,0,0,0.0
636,1,14,-38,0,0,0.0
637,1,16,-35,0,0,0.0
638,1,17,-33,0,0,0.0
639,1,16,-34,0,0,0.0
640,1,17,-36,0,0,0.0
641,1,19,-35,0,0,0.0
642,1,19,-33,0,0,0.0
643,1,19,-35,0,0,0.0
644,1,19,-34,0,0,0.0
645,1,18,-34,0,0,0.0
646,1,19,-34,0,0,0.0
647,1,19,-33,0,0,0.0
648,1,17,-37,0,0,0.0
649,1,19,-36,0,0,0.0
650,1,19,-35,0,0,0.0
651,1,18,-36,0,0,0.0
652,1,19,-36,0,0,0.0
653,1,19,-36,0,0,0.0
654,1,20,-34,0,0,0.0
655,1,19,-34,0,0,0.0
656,1,19,-36,0,0,0.0
657,1,19,-34,0,0,0.0
658,1,23,-27,0,0,0.0
659,1,26,-25,0,0,0.0
660,1,24,-29,0,0,0.0
661,1,26,-26,0,0,0.0
662,1,25,-27,0,0,0.0
663,1,25,-27,0,0,0.0
664,1,26,-26,0,0,0.0
665,1,25,-28,0,0,0.0
666,1,23,-28,0,0,0.0
667,1,24,-30,0,0,0.0
668,1,23,-29,0,0,0.0
669,1,25,-28,0,0,0.0
670,1,20,-36,0,0,0.0
671,1,18,-37,0,0,0.0
672,1,19,-37,0,0,0.0
673,1,18,-37,0,0,0.0
674,1,19,-37,0,0,0.0
675,1,21,-34,0,0,0.0
676,1,20,-35,0,0,0.0
677,1,17,-37,0,0,0.0
678,1,16,-38,0,0,0.0
679,1,20,-35,0,0,0.0
680,1,14,-38,0,0,0.0
681,1,11,-41,0,0,0.0
682,1,14,-38,0,0,0.0
683,1,15,-38,0,0,0.0
684,1,18,-35,0,0,0.0
685,1,20,-34,0,0,0.0
686,1,20,-35,0,0,0.0
687,1,19,-36,0,0,0.0
688,1,21,-34,0,0,0.0
689,1,21,-34,0,0,0.0
690,1,16,-38,0,0,0.0
691,1,17,-37,0,0,0.0
692,1,21,-34,0,0,0.0
693,1,16,-38,0,0,0.0
694,1,16,-37,0,0,0.0
695,1,19,-36,0,0,0.0
696,1,21,-35,0,0,0.0
697,1,20,-35,0,0,0.0
698,1,20,-35,0,0,0.0
699,1,19,-35,0,0,0.0
700,1,20,-34,0,0,0.0
701,1,18,-37,0,0,0.0
702,1,18,-36,0,0,0.0
703,1,21,-34,0,0,0.0
704,1,27,-27,0,0,0.0
705,1,27,-26,0,0,0.0
706,1,23,-31,0,0,0.0
707,1,19,-35,0,0,0.0
708,1,18,-37,0,0,0.0
709,1,16,-39,0,0,0.0
710,1,21,-33,1,0,0.0
711,1,23,-30,1,0,0.0
712,1,21,-31,1,0,0.0
713,1,23,-28,1,0,0.0
714,1,23,-29,1,0,0.0
715,1,24,-29,0,0,0.0
716,1,24,-28,0,0,0.0
717,1,24,-28,0,0,0.0
718,1,22,-29,0,0,0.0
719,1,28,-26,0,0,0.0
720,1,25,-29,0,0,0.0
721,1,25,-29,0,0,0.0
722,1,26,-28,0,0,0.0
723,1,26,-28,0,0,0.0
724,1,21,-29,1,0,0.0
725,1,18,-30,2,0,0.0
726,1,12,-39,0,0,0.0
727,1,9,-38,1,0,0.0
728,1,7,-40,0,0,0.0
729,1,7,-39,0,0,0.0
730,1,7,-39,0,0,0.0
731,1,7,-39,0,0,0.0
732,1,12,-33,0,0,0.0
733,1,7,-37,1,0,0.0
734,1,5,-39,0,0,0.0
735,1,6,-38,0,0,0.0
736,1,9,-40,1,0,0.0
737,1,11,-38,2,0,0.0
738,1,10,-39,1,0,0.0
739,1,11,-37,0,0,0.0
740,1,9,-38,1,0,0.0
741,1,-39,-26,5,3,0.0
742,1,0,-45,5,3,0.0
743,1,2,-33,5,0,0.0
744,1,0,-31,4,0,0.0
745,1,2,-41,5,0,0.0
746,1,5,-35,3,0,0.0
747,1,5,-34,5,2,0.0
748,1,-20,28,5,3,0.0
749,1,6,-32,5,3,0.0
750,1,-31,19,5,3,0.0
751,1,4,-40,5,0,0.0
752,1,8,-29,5,1,0.0
753,1,4,-40,5,2,0.0
754,1,5,-40,4,0,0.0
755,1,8,-32,5,0,0.0
756,1,5,-34,5,0,0.0
757,1,8,-31,5,0,0.0
758,1,4,-42,5,3,0.0
759,1,6,-37,4,0,0.0
760,1,7,-38,4,0,0.0
761,1,7,-37,4,0,0.0
762,1,13,-27,5,1,0.0
763,1,12,-27,4,0,0.0
764,1,12,-28,5,2,0.0
765,1,4,-42,5,0,0.0
766,1,10,-32,5,0,0.0
767,1,4,-39,5,0,0.0
768,1,8,-33,2,0,0.0
769,1,17,-26,5,0,0.0
770,1,12,-28,5,0,0.0
771,1,6,-37,5,0,0.0
772,1,8,-32,4,0,0.0
773,1,9,-36,5,0,0.0
774,1,10,-33,4,0,0.0
775,1,6,-37,5,2,0.0
776,1,9,-32,5,3,0.0
777,1,10,-31,5,3,0.0
778,1,8,-35,5,3,0.0
779,1,6,-37,5,0,0.0
780,1,6,-38,5,0,0.0
781,1,9,-33,5,0,0.0
782,1,7,-35,5,3,0.0
783,1,9,-33,4,0,0.0
784,1,8,-33,5,0,0.0
785,1,6,-38,5,0,0.0
786,1,5,-39,5,0,0.0
787,1,7,-37,5,0,0.0
788,1,8,-33,4,0,0.0
789,1,10,-29,5,0,0.0
790,1,5,-40,5,1,0.0
791,1,6,-37,5,0,0.0
792,1,5,-38,5,0,0.0
793,1,3,-40,5,0,0.0
794,1,8,-30,5,0,0.0
795,1,9,-33,5,3,0.0
796,1,7,-37,5,1,0.0
797,1,7,-35,5,3,0.0
798,1,7,-36,5,3,0.0
799,1,9,-33,5,0,0.0
800,1,8,-35,5,1,0.0
801,1,6,-38,5,0,0.0
802,1,9,-34,5,2,0.0
803,1,10,-30,5,0,0.0
804,1,8,-34,5,0,0.0
805,1,5,-35,5,0,0.0
806,1,7,-29,5,0,0.0
807,1,7,-31,4,0,0.0
808,1,8,-33,1,0,0.0
