,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
584,1,17,-22,5,3,0
585,1,16,-26,0,0,0
586,1,18,-23,5,3,0
587,1,23,-19,5,3,0
588,1,12,-28,5,3,0
589,1,46,-10,5,3,0
590,1,15,-25,5,3,0
591,1,20,-22,5,3,0
592,1,15,-26,5,3,0
593,1,14,-27,5,3,0
594,1,16,-24,5,3,0
595,1,15,-25,5,3,0
596,1,14,-26,5,3,0
597,1,22,-13,5,3,0
598,1,18,-23,5,3,0
599,1,20,-21,0,0,0
600,1,21,-20,0,0,0
601,1,27,-16,5,3,0
602,1,30,-17,5,3,0
603,1,37,-12,5,3,0
604,1,13,-29,5,3,0
605,1,17,-21,5,3,0
606,1,13,-28,5,3,0
607,1,8,-33,5,3,0
608,1,8,-28,0,0,0
609,1,9,-30,5,3,0
610,1,9,-36,5,3,0
611,1,21,-22,5,3,0
612,1,13,-29,5,3,0
613,1,16,-23,5,3,0
614,1,26,-16,5,3,0
615,1,13,-29,5,3,0
616,1,13,-28,5,3,0
617,1,15,-28,5,3,0
618,1,19,-25,5,3,0
619,1,17,-27,5,3,0
620,1,19,-23,1,0,0
621,1,17,-25,3,0,0
622,1,21,-24,5,3,0
623,1,16,-27,5,3,0
624,1,21,-23,5,3,0
625,1,25,-18,5,3,0
626,1,38,-11,5,3,0
627,1,16,-26,5,3,0
628,1,17,-25,3,0,0
629,1,20,-18,5,3,0
630,1,16,-23,0,0,0
631,1,12,-30,5,3,0
632,1,7,-36,0,0,0
633,1,20,-27,4,3,0
634,1,17,-27,5,3,0
635,1,16,-21,5,3,0
636,1,11,-18,5,3,0
637,1,9,-11,5,3,0
638,1,11,-30,5,3,0
639,1,15,-24,4,2,0
640,1,13,-27,5,3,0
641,1,19,-25,5,3,0
642,1,20,-23,5,3,0
643,1,17,-14,0,0,0
644,1,11,-18,0,0,0
645,1,18,-20,5,3,53.69849205
646,1,18,-20,3,0,0
647,1,18,-21,5,3,45.08530498
648,1,22,-19,5,3,46.29798532
649,1,23,-17,5,3,52.56730318
650,1,23,-19,5,3,49.05383587
651,1,19,-22,5,3,45.93707621
652,1,20,-20,5,3,47.50950634
653,1,18,-22,4,0,45.03084123
654,1,18,-23,5,1,47.50902653
655,1,17,-21,5,3,55.605793
656,1,18,-21,5,3,51.55469775
657,1,20,-17,0,0,49.83513057
658,1,15,-26,5,3,48.78092706
659,1,21,-19,0,0,45.55707276
660,1,19,-20,5,3,49.77089763
661,1,19,-18,5,3,48.73479903
662,1,18,-20,5,3,48.49433303
663,1,20,-21,5,3,46.27279341
664,1,19,-20,3,3,49.84759688
665,1,18,-20,5,3,47.99123108
666,1,17,-25,5,3,47.89723158
667,1,14,-27,5,3,46.51122987
668,1,20,-19,5,3,47.22308218
669,1,18,-18,4,3,46.43014073
670,1,19,-18,4,0,46.89526558
671,1,21,-17,5,3,46.41285837
672,1,19,-21,5,3,50.00506639
673,1,19,-22,5,3,48.13190699
674,1,12,-28,5,3,46.95047736
675,1,17,-21,5,3,45.96311152
676,1,8,-25,5,3,45.20142078
677,1,9,-27,0,0,55.55512309
678,1,15,-19,0,0,45.3301549
679,1,21,-17,0,0,50.83854198
680,1,22,-17,3,0,47.3485291
681,1,18,-20,4,1,54.68607545
682,1,19,-20,3,0,57.79241323
683,1,20,-20,1,0,52.53495574
684,1,13,-23,3,3,49.93464053
685,1,11,-25,5,3,50.38533807
686,1,13,-22,5,3,47.8854537
687,1,16,-21,5,3,52.47626305
688,1,11,-21,5,3,52.75879502
689,1,14,-22,5,3,51.90971494
690,1,15,-24,5,3,46.56588137
691,1,14,-25,5,3,51.56513453
692,1,16,-20,0,0,45.51021159
693,1,19,-20,0,0,45.64642608
694,1,17,-17,4,0,47.12430537
695,1,12,-26,5,3,45.80746889
696,1,7,-29,5,3,0
697,1,17,-20,3,0,66.28228426
698,1,9,-22,5,3,47.20058143
699,1,13,-22,0,0,45.70047259
700,1,14,-21,0,0,47.42534459
701,1,15,-21,5,3,46.54865265
702,1,15,-23,4,1,54.8425138
703,1,14,-21,5,3,48.72467816
704,1,17,-16,5,3,47.06411362
705,1,14,-26,5,3,46.65994048
706,1,13,-23,5,3,47.58448601
707,1,15,-23,5,3,54.22072411
708,1,13,-24,5,3,46.55463994
709,1,11,-24,5,3,47.24486768
710,1,13,-24,5,3,49.84279871
711,1,10,-26,5,3,0
712,1,13,-22,5,3,46.93281353
713,1,16,-22,5,3,45.25767565
714,1,17,-23,5,3,49.26493168
715,1,15,-26,5,3,49.72738326
716,1,18,-21,5,3,49.69511032
717,1,19,-19,1,0,45.10044456
718,1,17,-20,3,0,47.85836637
719,1,16,-22,5,3,48.71543646
720,1,15,-22,5,3,48.306638
721,1,18,-19,5,3,50.95431805
722,1,16,-20,5,3,46.31936848
723,1,16,-19,5,3,0
724,1,15,-22,5,3,47.67983556
725,1,15,-21,5,3,45.07673979
726,1,16,-23,5,3,45.6569314
727,1,16,-21,5,3,45.53220272
728,1,19,-17,5,3,47.96261787
729,1,20,-19,5,3,45.6363529
730,1,18,-19,3,0,51.60261393
731,1,19,-18,5,3,46.4877516
732,1,17,-20,2,0,47.64784575
733,1,23,-14,3,0,47.06301689
734,1,13,-22,1,0,60.57814956
735,1,14,-24,0,0,54.12416458
736,1,14,-25,0,0,47.2773999
737,1,9,-24,2,0,49.74935055
738,1,14,-21,3,0,52.28902698
739,1,11,-26,5,3,50.9758532
740,1,13,-25,5,3,50.97199082
741,1,13,-21,1,0,51.57241225
742,1,9,-20,3,0,50.75592399
743,1,12,-19,0,0,57.01301098
744,1,17,-20,0,0,45.40013373
745,1,17,-20,3,0,56.37059212
746,1,16,-23,0,0,45.49215734
747,1,17,-21,0,0,47.47190177
748,1,18,-21,0,0,60.77552438
749,1,18,-21,0,0,46.61373496
750,1,18,-21,0,0,58.11899304
751,1,19,-19,0,0,58.144629
752,1,21,-17,0,0,46.63287997
753,1,16,-22,5,3,0
754,1,10,-25,5,3,0
755,1,10,-24,5,3,0
756,1,14,-24,5,3,45.32925189
757,1,10,-23,5,3,49.22141135
758,1,13,-24,5,3,47.161147
759,1,14,-23,0,0,47.48608172
760,1,17,-23,5,3,47.0296979
761,1,20,-18,5,3,49.17129874
762,1,20,-16,5,3,53.19373012
763,1,21,-20,5,3,48.07395935
764,1,23,-17,5,3,48.18666279
765,1,38,-8,5,3,48.05404246
766,1,28,-13,5,3,51.6163826
767,1,45,-8,5,3,0
768,1,29,-13,5,3,0
769,1,29,-12,5,3,0
770,1,30,-10,5,3,47.2473979
771,1,27,-13,0,0,49.5367974
772,1,29,-13,0,0,45.85531354
773,1,-11,22,0,0,51.17046833
774,1,21,-14,0,0,50.8697331
775,1,27,-14,3,0,45.87925076
776,1,24,-19,5,3,49.88945127
777,1,18,-21,5,3,49.86482561
778,1,17,-22,5,3,54.46158648
779,1,19,-22,5,3,51.7870903
780,1,18,-21,5,3,50.76420307
781,1,15,-23,5,3,53.76620889
782,1,14,-25,5,3,53.67175341
783,1,17,-22,5,3,47.28952646
784,1,19,-20,5,3,49.13907349
785,1,19,-18,5,3,45.25634646
786,1,19,-17,5,3,50.74814558
787,1,18,-19,5,3,52.13395357
788,1,17,-23,5,3,50.59812069
789,1,17,-22,5,3,47.87102342
790,1,12,-22,3,3,50.8044064
791,1,8,-26,0,0,50.55585504
792,1,11,-24,5,3,52.56851315
793,1,11,-25,5,3,45.45661807
794,1,12,-25,5,3,48.14280868
795,1,13,-24,5,3,45.93512416
796,1,13,-22,5,3,48.72784019
797,1,13,-23,5,3,45.05583048
798,1,13,-23,5,2,47.67277837
799,1,13,-25,5,3,46.02636993
800,1,15,-22,5,3,54.43529487
801,1,17,-21,5,3,47.50244021
802,1,14,-21,5,3,46.11432552
803,1,17,-20,5,3,49.5333463
804,1,18,-16,3,0,57.53993988
805,1,16,-20,3,0,48.7352401
806,1,18,-20,5,3,47.36606479
807,1,18,-20,5,3,48.93212318
808,1,15,-23,5,3,45.02282739
809,1,12,-28,5,3,0
810,1,11,-24,5,3,0
811,1,14,-24,5,3,0
812,1,12,-25,5,3,45.04710138
813,1,20,-12,5,3,55.12052178
814,1,21,-11,5,3,45.16046047
815,1,21,-13,5,2,47.69151211
816,1,16,-23,5,3,46.02620006
817,1,15,-23,5,3,0
818,1,22,-16,5,3,55.1971674
819,1,24,-16,5,3,50.72916746
820,1,33,-6,5,3,55.0858438
821,1,7,-31,5,3,0
822,1,12,-40,5,3,0
823,0,0,0,0,0,0
824,0,0,0,0,0,0
825,1,18,-38,5,3,0
826,1,-17,-23,5,3,0
827,1,38,-6,5,3,0
828,1,24,-18,5,3,46.59713507
829,1,45,-11,5,3,48.21652174
830,1,22,-19,5,3,49.82920885
831,1,13,-14,5,3,45.56198418
832,1,56,-6,5,3,49.98363853
833,1,27,-13,5,3,45.40703297
834,1,32,-10,5,0,47.61214256
835,1,42,-5,0,0,47.04734385
836,1,30,-10,0,0,45.13982832
837,1,26,-12,5,3,45.58414519
838,1,43,-1,3,0,54.90470529
839,1,25,-18,5,3,46.76926434
